2023-09-25T12:20:04,,,171,1.50,0,,initial waste,89.00,41.00,C,0.00,2258.00,29.538,4.552
2023-09-25T12:20:22,,,171,1.50,0,Ground_Floor/SMJ_TB2_2023,E1-F-1,89.00,41.00,C,1648.00,3.00,18.123,3.323
2023-09-25T12:28:35,,,171,1.50,0,Ground_Floor/SMJ_TB2_2023,E1-M-1,89.00,41.00,C,631.40,3.00,12.258,1.273
2023-09-25T12:29:13,,,171,1.50,0,Ground_Floor/SMJ_TB2_2023,E1-A-1,89.00,41.00,C,4139.03,3.00,38.403,8.345
2023-09-25T12:29:44,,,171,1.50,0,Ground_Floor/SMJ_TB2_2023,E1-E-1,89.00,41.00,C,4139.03,3.00,30.793,8.345
2023-09-25T12:30:09,,,171,1.50,0,Ground_Floor/SMJ_TB2_2023,E1-I-1,89.00,41.00,C,4139.03,3.00,25.303,8.345
2023-09-25T12:30:43,,,171,1.50,0,Ground_Floor/SMJ_TB2_2023,E1-N-1,89.00,41.00,C,4143.03,3.00,33.853,8.353
2023-09-25T12:31:10,,,171,1.50,0,Ground_Floor/SMJ_TB2_2023,E1-O-1,89.00,41.00,C,3841.03,3.00,26.842,7.744
2023-09-25T12:31:26,,,171,1.50,0,Ground_Floor/SMJ_TB2_2023,E1-G-1,89.00,41.00,C,1705.50,3.00,16.252,3.438
2023-09-25T12:31:43,,,171,1.50,0,Ground_Floor/SMJ_TB2_2023,E1-G-2,89.00,41.00,C,1705.50,3.00,16.153,3.438
2023-09-25T12:31:59,,,171,1.50,0,Ground_Floor/SMJ_TB2_2023,E1-G-3,89.00,41.00,C,1705.50,3.00,16.574,3.438
2023-09-25T12:32:13,,,171,1.50,0,Ground_Floor/SMJ_TB2_2023,E1-B-1,89.00,41.00,C,1215.54,3.00,14.21,2.451
2023-09-25T12:32:24,,,171,1.50,0,Ground_Floor/SMJ_TB2_2023,E1-C-1,89.00,41.00,C,1215.54,3.00,10.673,2.451
2023-09-25T12:32:34,,,171,1.50,0,Ground_Floor/SMJ_TB2_2023,E1-D-1,89.00,41.00,C,1239.68,3.00,9.912,2.499
2023-09-25T12:32:47,,,171,1.50,0,Ground_Floor/SMJ_TB2_2023,E1-J-1,89.00,41.00,C,1263.83,3.00,12.912,2.548
2023-09-25T12:33:00,,,171,1.50,0,Ground_Floor/SMJ_TB2_2023,E1-L-1,89.00,41.00,C,1241.82,3.00,12.751,2.504
2023-09-25T12:33:13,,,171,1.50,0,Ground_Floor/SMJ_TB2_2023,E1-K-1,89.00,41.00,C,1241.82,66.00,13.724,2.504
2023-09-25T12:33:33,,,171,1.50,0,Ground_Floor/SMJ_TB2_2023,E1-H-1,89.00,41.00,C,1711.00,3.00,19.299,3.450
2023-09-25T12:34:13,,,171,1.50,0,Ground_Floor[1]/SMJ_TB2_2023,E3-L-1,89.00,41.00,C,3671.00,3.00,40.025,7.401
2023-09-25T12:34:35,,,171,1.50,0,Ground_Floor[1]/SMJ_TB2_2023,E3-A-1,89.00,41.00,C,2794.50,3.00,22.291,5.634
2023-09-25T12:34:59,,,171,1.50,0,Ground_Floor[1]/SMJ_TB2_2023,E3-B-1,89.00,41.00,C,2794.50,3.00,24.53,5.634
2023-09-25T12:35:15,,,171,1.50,0,Ground_Floor[1]/SMJ_TB2_2023,E3-F-1,89.00,41.00,C,2794.50,3.00,15.572,5.634
2023-09-25T12:35:37,,,171,1.50,0,Ground_Floor[1]/SMJ_TB2_2023,E3-G-1,89.00,41.00,C,2794.50,3.00,22.233,5.634
2023-09-25T12:36:01,,,171,1.50,0,Ground_Floor[1]/SMJ_TB2_2023,E3-H-1,89.00,41.00,C,2794.50,3.00,23.718,5.634
2023-09-25T12:36:24,,,171,1.50,0,Ground_Floor[1]/SMJ_TB2_2023,E3-U-1,89.00,41.00,C,2794.50,3.00,22.997,5.634
2023-09-25T12:36:49,,,171,1.50,0,Ground_Floor[1]/SMJ_TB2_2023,E3-V-1,89.00,41.00,C,2794.50,3.00,24.986,5.634
2023-09-25T12:37:05,,,171,1.50,0,Ground_Floor[1]/SMJ_TB2_2023,E3-X-1,89.00,41.00,C,2794.50,3.00,16.495,5.634
