2023-08-17T04:09:58,,,1.60,32.000,,initial waste,89.00,41.00,C,0.00,2006.00,45.603,15.948
2023-08-17T04:10:21,,,1.60,29.200,Manual Components,MC-1,89.00,41.00,C,600.00,6.00,14.78,4.770
2023-08-17T05:28:13,,,1.60,29.194,,initial waste,89.00,41.00,C,0.00,607.00,4686.621,4.826
2023-08-17T06:24:32,,,1.60,28.587,,initial waste,89.00,41.00,C,0.00,607.00,8065.911,4.826
2023-08-17T06:27:07,,,1.60,27.980,,initial waste,89.00,41.00,C,0.00,607.00,8220.919,4.826
2023-08-17T06:32:53,,,1.60,27.373,,initial waste,89.00,41.00,C,0.00,607.00,8566.909,4.826
2023-08-17T06:33:36,,,1.60,26.766,,initial waste,89.00,41.00,C,0.00,607.00,8609.913,4.826
2023-08-17T06:38:06,,,1.60,26.159,,initial waste,89.00,41.00,C,0.00,607.00,8879.667,4.826
2023-08-17T06:41:40,,,1.60,25.552,,initial waste,89.00,41.00,C,0.00,607.00,9093.672,4.826
2023-08-17T06:48:42,,,1.60,24.945,,initial waste,89.00,41.00,C,0.00,607.00,9515.674,4.826
2023-08-17T06:52:08,,,1.60,24.338,,initial waste,89.00,41.00,C,0.00,607.00,9721.669,4.826
2023-08-17T07:08:25,,,1.60,23.731,,initial waste,89.00,41.00,C,0.00,607.00,10698.436,4.826
2023-08-17T07:09:18,,,1.60,23.124,,initial waste,89.00,41.00,C,0.00,607.00,10752.188,4.826
2023-08-17T07:24:57,,,1.60,22.517,,initial waste,89.00,41.00,C,0.00,607.00,11690.934,4.826
2023-08-17T07:26:23,,,1.60,21.910,,initial waste,89.00,41.00,C,0.00,607.00,11776.713,4.826
2023-08-17T07:29:59,,,1.60,21.303,,initial waste,89.00,41.00,C,0.00,607.00,11993.209,4.826
2023-08-17T07:38:03,,,1.60,20.696,,initial waste,89.00,41.00,C,0.00,607.00,12476.954,4.826
2023-08-17T07:38:52,,,1.60,20.089,,initial waste,89.00,41.00,C,0.00,607.00,12525.953,4.826
2023-08-17T07:39:45,,,1.60,19.482,,initial waste,89.00,41.00,C,0.00,607.00,12579.221,4.826
2023-08-17T07:51:22,,,1.60,18.875,,initial waste,89.00,41.00,C,0.00,607.00,13275.964,4.826
2023-08-17T07:52:16,,,1.60,18.268,,initial waste,89.00,41.00,C,0.00,607.00,13329.966,4.826
2023-08-17T07:53:08,,,1.60,17.661,,initial waste,89.00,41.00,C,0.00,607.00,13381.715,4.826
2023-08-17T07:54:18,,,1.60,17.054,,initial waste,89.00,41.00,C,0.00,607.00,13451.71,4.826
